ï»¿Team;Year;Category;Picture Front;Picture Back (if different);Difference to previous;Kevin;Special Edition ?;URL Front;URL Back
Team Sky;2019;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Sky19(2).jpg;
Team Smartstop P/B Mountain Khakis;2013;UCI America Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Smartstop13.jpg;
Team SpiderTech powered by C10;2011;UCI America Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/SpiderTech11.jpg;
Team Storez V.C. Ath;2006;Elite-Sub23;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Storez06.jpg;
Team Stuttgart;2014;UCI Europa Tour Continental;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Stuttgart14(a).jpg;http://www.zonadeavituallamiento.es/images/Stuttgart14(b).jpg
Team Stuttgart;2015;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Stuttgart15.jpg;
Team Stuttgart;2016;;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=2150190271936255&set=a.2150187431936539;
Team Sunweb;2017;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Sunweb17.jpg;
Team Sunweb;2018;UCI WorldTour;Picture;;Liv and Giant bottom;x;;http://www.zonadeavituallamiento.es/images/Sunweb18.jpg;
Team Sunweb;2019;UCI WorldTour;Picture;;Craft bottom;x;;http://www.zonadeavituallamiento.es/images/Sunweb19.jpg;
Team Sunweb;2020;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Sunweb20.jpg;
Team Tavira;2015;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Nutrixxion1516.jpg;
Team Technipes;2023;;Picture;;x;x;;;
Team Tibco;2008;UCI Equipo femenino;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Tibco08.jpg;
Team Tre Berg-Postnord;2017;UCI Europa Tour Continental;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Tre-Berg17(a).jpg;http://www.zonadeavituallamiento.es/images/Tre-Berg17(b).jpg
Team TreFor-Blue Water;2015;UCI Europa Tour Continental;Picture;Picture;;;;http://www.zonadeavituallamiento.es/images/Tre-For15(a).jpg;http://www.zonadeavituallamiento.es/images/Tre-For15(b).jpg
Team Type 1;2008;UCI America Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Lipton08.jpg;
Team Type 1-Sanofi;2011;UCI America Tour Continental;Picture;;Press button;x;;http://www.zonadeavituallamiento.es/images/TT1-2011.jpg;
Team Type 1-Sanofi;2012;UCI America Tour Continental;Picture;;Scratch;;;http://www.zonadeavituallamiento.es/images/TT1-12.jpg;
Team Ukyo;2018;UCI Asia Tour Continental;Same as previous year;;X;;;http://www.zonadeavituallamiento.es/images/Ukyo1718.jpg;
Team Ukyo;2017;UCI Asia Tour Continental;Picture;;White U in the middle;;;http://www.zonadeavituallamiento.es/images/Ukyo1718.jpg;
Team Ukyo;2016;UCI Asia Tour Continental;Same as previous year;;X;;;http://www.zonadeavituallamiento.es/images/Ukyo14(1).jpg;
Team Ukyo;2015;UCI Asia Tour Continental;Same as previous year;;X;;;http://www.zonadeavituallamiento.es/images/Ukyo14(1).jpg;
Team Ukyo;2014;UCI Asia Tour Continental;Picture;;X;x;;http://www.zonadeavituallamiento.es/images/Ukyo14(1).jpg;
Team Ukyo;2014;UCI Asia Tour Continental;Picture;;X;;;http://www.zonadeavituallamiento.es/images/Ukyo14(2).jpg;
Team Ukyo;2023;UCI Asia Tour Continental;Team ukyo bidon bidon musette;;X;x;;;
Team Ukyo;2024;UCI Asia Tour Continental;Peut Ãªtre une image de sac Ã  outils et texte qui dit â€™ICLTEAMUKYO JCL TEAM UKYO Santicâ€™;;X;;;;
Team Universal CaffÃ¨-Ecopetrol;2007;UCI Europa Tour Continental;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Universal07.jpg;
Team Utensilnord;2009;UCI Europa Tour Continental;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Corratec09(a).jpg;http://www.zonadeavituallamiento.es/images/Corratec09(b).jpg
Team Valdarno;2010;UCI Equipo femenino;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Valdarno10.jpg;
Team Valdarno;2010;;musette 2010 valdarno;;;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2010-valdarno.jpg;
Team Valdarno;2010;;musette 2010 valdarno 2;;;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2010-valdarno-2.jpg;
Team Virtu Cycling;2018;UCI Europa Tour Continental;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Virtu18(a).jpg;http://www.zonadeavituallamiento.es/images/Virtu18(b).jpg
Team Virtu Cycling;2019;UCI Europa Tour Continental;musette 2019 virtu;musette 2019 virtu waoo trasera;x;;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-virtu.jpg;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-virtu-waoo-trasera.jpg
Team Visma-Lease a bike;2024;UCI WorldTeam;Peut Ãªtre une image de vÃ©lo et texte;;x;x;;visma_24;
Team Visma-Lease a bike;2024;UCI WorldTeam;Picture;;x;x;Tour;;
Team Volksbank;2008;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Volksbank08.jpg;
Team Volksbank;2008;;volksbank musette 2008;;x;;;https://lakarra.net/wp-content/uploads/2019/12/volksbank-musette-2008.jpg;
Team Vorarlberg;2011;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Vorarlberg0910.jpg;
Team Vorarlberg;2013;UCI Europa Tour Continental;Same as previous year;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2013-vorarlberg-cuore-squeezy.jpg;
Team Vorarlberg;2015;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Vorarlberg15.jpg;
Team Vorarlberg;2016;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Vorarlberg16.jpg;
Team Vorarlberg;2017;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Vorarlberg16.jpg;
Team Vorarlberg;2021;UCI Europa Tour Continental;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=2881733808781894&set=a.2831224660499476;
Team Vorarlberg;2022;UCI Europa Tour Continental;musette 2022 vorarlberg gls agu;;x;x;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-vorarlberg-gls-agu.jpeg;
Team Vorarlberg-Santic;2018;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Vorarlberg-Santic18.jpg;
Team Vorarlberg-Santic;2019;UCI Europa Tour Continental;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=2263976380557643&set=a.2228225577466057;
Team Vorarlberg-Santic;2020;UCI Europa Tour Continental;musette 2020 vorarlberg;;x;x;;https://lakarra.net/wp-content/uploads/2021/02/musette-2020-vorarlberg.jpeg;
Team Wallonie;2009;Elite-Sub23;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/rlvb-Bioracer.jpg;
Team Wiesenhof Akud;2006;UCI Europa Tour Continental Profesional;Picture;;Akud middle;;;http://www.avesdeburgos.com/ciclismo/images/Wiesenhof06.jpg;
Team Wiesenhof Felt;2007;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Wiesenhof07.jpg;
Team Wiggins;2015;;Aucune description de photo disponible.;;x;;;wiggins_15;
Team Wiggins;2017;UCI Europa Tour Continental;musette 2017 wiggins rapha;musette 2017 wiggins rapha trasera;x;;;https://lakarra.net/wp-content/uploads/2020/12/musette-2017-wiggins-rapha.jpeg;https://lakarra.net/wp-content/uploads/2020/12/musette-2017-wiggins-rapha-trasera.jpeg
Team Wiggins;2017;UCI Europa Tour Continental;Picture;Picture;No Rapha;;;http://www.zonadeavituallamiento.es/images/Wiggins17(a).jpg;http://www.zonadeavituallamiento.es/images/Wiggins17(b).jpg
Team Wiggins;2018;UCI Europa Tour Continental;musette 2018 wiggins le col;;x;x;;https://lakarra.net/wp-content/uploads/2020/12/musette-2018-wiggins-le-col.jpeg;
Team Wiggins;2018;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Wiggins17(a).jpg;http://www.zonadeavituallamiento.es/images/Wiggins17(b).jpg
Team Wiggins Le Col;2019;UCI Europa Tour Continental;musette 2019 wiggins lecol;;x;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-wiggins-lecol.jpg;
Tecnofilm-Betonexpressz 2000;2010;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Tecnofilm.jpg;
Teka;1980;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Teka8x.jpg;
Teka;1981;Profesional;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Teka8x.jpg;
Teka;1983;Profesional;Picture;;Campagnolo top;;;http://www.avesdeburgos.com/ciclismo/images/Teka79.jpg;
Teka;1984;Profesional;Picture;;Mavic top;;;http://www.zonadeavituallamiento.es/images/Teka(2).jpg;
Teka;1985;Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Teka(2).jpg;
Teka;1986;Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Teka(2).jpg;
Teka;1989;Profesional;Picture;;Mavic bottom right;x;;http://www.avesdeburgos.com/ciclismo/images/Teka.jpg;
Teka;1990;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Teka90.jpg;
Teka;70s;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Teka(3).jpg;
Teka;70s;Profesional;Picture;;bigger teka;;;http://www.zonadeavituallamiento.es/images/Teka(4).jpg;
Telecom-Flavia;1997;TT II;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Telecom-Flavia97.jpg;
Telekom;1991;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Telekom1.jpg;
Tenax;2005;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Tenax05.jpg;
Tenax;2006;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Tenax06.jpg;
Tenax;2007;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Tenax07.jpg;
Tenax;2008;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;https://lakarra.net/wp-content/uploads/2019/12/tenax-musette-2008.jpg;
Terengganu Polygon;2024;;post;;x;x;;;
Tetange;;;musette luxembourgueise tetange;;;;;https://lakarra.net/wp-content/uploads/2019/12/musette-luxembourgueise-tetange.jpg;
Thermote & Van Halst;1992;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Thermote.jpg;
ThÃ¼ringer Energie Team;2007;UCI Europa Tour Continental;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Thuringer07.jpg;
ThÃ¼ringer Energie Team;2008;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Thuringer08.jpg;
ThÃ¼ringer Energie Team;2009;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Thuringer08.jpg;
ThÃ¼ringer Energie Team;2010;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Thuringer08.jpg;
ThÃ¼ringer Energie Team;2010;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Thuringer10.jpg;
ThÃ¼ringer Energie Team;2011;UCI Europa Tour Continental;musette 2011 e on thuringer spirit scg;;x;;;https://lakarra.net/wp-content/uploads/2020/12/musette-2011-e-on-thuringer-spirit-scg.jpeg;
ThÃ¼ringer Energie Team;2011;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Thuringer08.jpg;
ThÃ¼ringer Energie Team;2012;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Thuringer08.jpg;
Tinkoff;2016;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Tinkoff16.jpg;
Tinkoff Credit Systems;2007;UCI Europa Tour Continental Profesional;Picture;Picture;x;x;;http://www.avesdeburgos.com/ciclismo/images/Tinkoff07(a).jpg;http://www.avesdeburgos.com/ciclismo/images/Tinkoff07(b).jpg
Tinkoff Credit Systems;2008;UCI Europa Tour Continental Profesional;Picture;;Red Elite bottom right;x;;http://www.zonadeavituallamiento.es/images/Tinkoff08.jpg;
Tinkoff-Saxo;2014;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Tinkoff-Saxo14.jpg;
Tinkoff-Saxo;2015;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Tinkoff-Saxo15.jpg;
Ti-Raleigh;--;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Ti-Raleigh.jpg;
Ti-Raleigh-Campagnolo;1982;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Raleigh-Campagnolo.jpg;
Ti-Raleigh-Creda;1980;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Ti-Raleigh80.jpg;
Ti-Raleigh-McGregor;1979;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Raleigh-McGregor.jpg;
Tirol Cycling Team;2012;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Tyrol11.jpg;
Tirol Cycling Team;2013;UCI Europa Tour Continental;musette 2013 tyrol tirol ride with passion;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2013-tyrol-tirol-ride-with-passion.jpg;
Tirol Cycling Team;2014;UCI Europa Tour Continental;Picture;Picture;Red square bottom right;x;;http://www.zonadeavituallamiento.es/images/Tirol15(a).jpg;http://www.zonadeavituallamiento.es/images/Tirol15(b).jpg
Tirol Cycling Team;2015;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Tirol15(a).jpg;http://www.zonadeavituallamiento.es/images/Tirol15(b).jpg
Tirol Cycling Team;2016;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Tirol15(a).jpg;http://www.zonadeavituallamiento.es/images/Tirol15(b).jpg
Tirol Cycling Team;2017;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Tirol15(a).jpg;http://www.zonadeavituallamiento.es/images/Tirol15(b).jpg
Tirol Cycling Team;2018;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Tirol1820.jpg;
Tirol Cycling Team;2019;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Tirol1820.jpg;
Tirol Cycling Team;2020;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Tirol1820.jpg;
Tirol Cycling Team;2022;UCI Europa Tour Continental;musette 2022 tirol ktm;;x;x;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-tirol-ktm.jpeg;
Tirol Cycling Team;2022;UCI Europa Tour Continental;Peut Ãªtre une image de texte qui dit â€™Ie uey Ride with passion TIROL KTM CYCLING TEAM ONâ€™;;x;x;;tirol_22;
Tirol Cycling Team;2023;UCI Europa Tour Continental;Aucune description de photo disponible.;;x;x;;tirol_23;
Titanbonifica-Benotto-Sidermec;1989;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Titanbonifica89.jpg;
T-Mobile Team;2004;TT I;Picture;;Ard top left;x;;http://www.avesdeburgos.com/ciclismo/images/T-Mobile04.jpg;
T-Mobile Team;2005;UCI ProTour;Picture;;Freemove top left;x;;http://www.avesdeburgos.com/ciclismo/images/T-Mobile0506.jpg;
T-Mobile Team;2005;UCI ProTour;Picture;;Square format;x;;http://www.zonadeavituallamiento.es/images/T-Mobile05(2).jpg;
T-Mobile Team;2006;UCI ProTour;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/T-Mobile0506.jpg;
T-Mobile Team;2007;UCI ProTour;Picture;;No logo top left;x;;http://www.avesdeburgos.com/ciclismo/images/T-Mobile07(2).jpg;
T-Mobile Team;2007;UCI ProTour;Picture;;Giant top left;x;;http://www.avesdeburgos.com/ciclismo/images/T-Mobile07.jpg;
Tokyo 2020;2021;Olympics;musette 2021 tokyo 2020;;x;x;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-tokyo-2020.jpeg;
TÃ¶nissteiner-Lotto-Mavic-Pecotex;1984;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Tonissteiner.jpg;
Tonton Tapis-GB-Corona;1991;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Tonton-Tapis91.jpg;
Topsport Vlaanderen;2008;UCI Europa Tour Continental Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Topsport08.jpg;
Topsport Vlaanderen;2008;UCI Europa Tour Continental Profesional;musette 2008 topsport vlaanderen;;x;;;https://lakarra.net/wp-content/uploads/2020/12/musette-2008-topsport-vlaanderen.jpeg;
Topsport Vlaanderen-Baloise;2013;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Topsport13.jpg;
Topsport Vlaanderen-Baloise;2014;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Topsport13.jpg;
Topsport Vlaanderen-Baloise;2015;UCI Europa Tour Continental Profesional;Picture;;Topsport Vlaanderen;;;http://www.zonadeavituallamiento.es/images/Topsport1516.jpg;
Topsport Vlaanderen-Baloise;2016;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Topsport1516.jpg;
Topsport Vlaanderen-Mercator;2009;UCI Europa Tour Continental Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Topsport09.jpg;
Topsport Vlaanderen-Mercator;2010;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Topsport10.jpg;
Topsport Vlaanderen-Mercator;2010;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Topsport09.jpg;
Topsport Vlaanderen-Mercator;2011;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Topsport10.jpg;
Topsport Vlaanderen-Mercator;2012;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Topsport12.jpg;
Torku-Sekerspor;2012;UCI Asia Tour Continental;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Konya12(a).jpg;http://www.zonadeavituallamiento.es/images/Konya12(b).jpg
Torku-Sekerspor;2013;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Torku13(a).jpg;http://www.zonadeavituallamiento.es/images/Torku13(b).jpg
Toshiba;1991;Profesional;Picture;;Square format;x;;http://www.zonadeavituallamiento.es/images/Toshiba91.jpg;
Toshiba-Kaercher-Look;1989;Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Toshiba-Look88.jpg;
Toshiba-Look-La Vie Claire;1987;Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Toshiba-Vie-Claire87.jpg;
Toshiba-Look-Nievre;1988;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Toshiba-Look88.jpg;
Toshiba-SMS;1990;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Toshiba.jpg;
Total Direct Energie;2019;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Total19.jpg;
Total Direct Energie;2020;UCI ProTeams;musette 2020 direct energie total;;Pays de Loire bottom right;;;https://lakarra.net/wp-content/uploads/2021/02/musette-2020-direct-energie-total.jpeg;
TotalEnergies;2021;UCI ProTeams;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Total21.jpg;
TotalEnergies;2021;UCI ProTeams;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=2832103310411611&set=a.2831224660499476;
TotalEnergies;2022;UCI ProTeams;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Total22(a).jpg;http://www.zonadeavituallamiento.es/images/Total22(b).jpg
TotalEnergies;2023;UCI ProTeams;Picture;Picture;Region Pays de Loire bottom;x;;http://www.zonadeavituallamiento.es/images/Total23(a).jpg;http://www.zonadeavituallamiento.es/images/Total23(b).jpg
TotalEnergies;2024;UCI ProTeam;Peut Ãªtre une image de texte qui dit â€™1e TotalEnergies SGC VENDÃ‰E RÃ‰GION PAYS LOIRE sportfulâ€™;;Enve bottom left;x;;total_24;
Tour d'Azerbaidjan;;Race;Picture;;x;x;;;
Tour de France;1981;Race;musette 1981 tour de france tdf riz yoman;;;;;https://lakarra.net/wp-content/uploads/2019/12/musette-1981-tour-de-france-tdf-riz-yoman.jpg;
Tour de France;1982;Race;musette 1982 coop tour de france;;;;;https://lakarra.net/wp-content/uploads/2019/12/musette-1982-coop-tour-de-france.jpg;
Tour de France;1996;Race;musette 1996 tour de france;;;;Tour;https://lakarra.net/wp-content/uploads/2019/12/musette-1996-tour-de-france.jpg;
